title,price,location,rooms,size
110 m2 2 Bedrooms Apartments for Sale in Muscat Al Mouj,"125,000 OMR",", Al Mouj, 939918XX",,110.0
118 m2 3 Bedrooms Apartments for Sale in Muscat Bosher,"45,000 OMR",", Bosher, 964439XX",,118.0
77 m2 2 Bedrooms Apartments for Sale in Muscat Azaiba,"31,000 OMR",", Azaiba, 715560XX",,77.0
52 m2 Studio Apartments for Sale in Muscat Al Mawaleh,"29,000 OMR",", Al Mawaleh, 964439XX",,52.0
320 m2 5 Bedrooms Villa for Sale in Muscat Quriyat,"100,000 OMR",", Quriyat, 985055XX",,320.0
129 m2 3 Bedrooms Apartments for Sale in Muscat Ghala,"57,000 OMR",", Ghala, 772939XX",,129.0
Industrial Land for Sale in Al Dakhiliya Sumail,"85,000 OMR",", Sumail, 715560XX",,150.0
3 Bedrooms Farms for Sale in Al Sharqiya Sur,"75,000 OMR",", Sur, 992132XX",,261.0
Farm Land for Sale in Al Batinah Al Masnaah,"37,000 OMR",", Al Masnaah, 990455XX",,150.0
320 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"75,000 OMR",", Al Maabilah, 715560XX",,320.0
فرصة لا تكرر ! امتلك محلك في قلب صلالة بقسط شهري يبدأ من 165 ر.ع فقط وعائد استثماري يتجاوز 11% سنويا,"19,000 OMR",", Salala, 931911XX",,20.0
322 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"85,000 OMR",", Al Maabilah, 919113XX",,322.0
102 m2 2 Bedrooms Apartments for Sale in Muscat Al-Hail,"51,000 OMR",", Al-Hail, 931911XX",,102.0
91 m2 2 Bedrooms Apartments for Sale in Dhofar Salala,"32,000 OMR",", Salala, 917766XX",,91.0
695 m2 More than 6 bedrooms Villa for Sale in Muscat Al Mawaleh,"295,000 OMR",", Al Mawaleh, 967610XX",,695.0
304 m2 5 Bedrooms Villa for Sale in Al Batinah Sohar,"39,353 OMR",", Sohar, 931911XX",,304.0
223 m2 4 Bedrooms Townhouse for Sale in Al Batinah Suwaiq,"39,500 OMR",", Suwaiq, 965527XX",,223.0
97 m2 3 Bedrooms Apartments for Sale in Muscat Al Mawaleh,"33,500 OMR",", Al Mawaleh, 964439XX",,97.0
Residential Land for Sale in Muscat Amerat,"11,000 OMR",", Amerat, 970008XX",,150.0
320 m2 More than 6 bedrooms Villa for Sale in Muscat Amerat,"69,000 OMR",", Amerat, 935923XX",,320.0
مكاتب ذكية للبيع  في غلا الاولي مساحات متنوعه  مباشرة من المالك,"37,000 OMR",", Ghala, 992144XX",,56.0
220 m2 3 Bedrooms Townhouse for Sale in Al Batinah Saham,"37,000 OMR",", Saham, 947008XX",,220.0
Residential Land for Sale in Al Batinah Barka,"34,000 OMR",", Barka, 970041XX",,150.0
Residential Land for Sale in Muscat Amerat,"99,000 OMR",", Amerat, 921022XX",,150.0
218 m2 4 Bedrooms Villa for Sale in Muscat Seeb,"57,500 OMR",", Seeb, 715560XX",,218.0
فرصة قوية محل بمساحة كبيرة جدا في الأنصب للبيع ب 48 ألف بعائد هو الأفضل في السوق,"48,000 OMR",", Ansab, 974398XX",,121.0
Residential Land for Sale in Muscat Al-Hail,"145,000 OMR",", Al-Hail, 766360XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"60,000 OMR",", Al Maabilah, 978889XX",,150.0
"2-Bedroom Apartment with Stunning Sea Views – The Great Escape Building, AIDA","100,000 OMR",", Yiti, 944477XX",,100.0
محل للبيع في منطقة الأمين بأقساط شهرية,"20,000 OMR",", Bosher, 727272XX",,660.0
71 m2 1 Bedroom Apartments for Sale in Muscat Bosher,"32,800 OMR",", Bosher, 944111XX",,71.0
Residential Land for Sale in Al Batinah Barka,"15,000 OMR",", Barka, 993418XX",,150.0
Furnished 3-Bedroom Lakefront Villa for Sale in Hawana Salalah,"249,000 OMR",", Salala, 919595XX",,164.0
71 m2 1 Bedroom Apartments for Sale in Dhofar Salala,"32,800 OMR",", Salala, 955588XX",,71.0
Residential Land for Sale in Muscat Amerat,"33,000 OMR",", Amerat, 997282XX",,150.0
353 m2 More than 6 bedrooms Villa for Sale in Muscat Amerat,"82,000 OMR",", Amerat, 917458XX",,353.0
3-Bedroom Villa with Stunning Sea View for Sale in Jebel Sifah – Private Pool & Garden,"250,000 OMR",", Al-Sifah, 919595XX",,153.0
Residential Land for Sale in Muscat Amerat,"14,000 OMR",", Amerat, 911195XX",,150.0
325 m2 More than 6 bedrooms Villa for Sale in Muscat Amerat,"68,000 OMR",", Amerat, 991776XX",,325.0
Residential Land for Sale in Muscat Madinat As Sultan Qaboos,"375,000 OMR",", Madinat As Sultan Qaboos, 977788XX",,150.0
54 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"23,000 OMR",", Al Khoud, 933322XX",,54.0
Residential Land for Sale in Muscat Amerat,"3,800 OMR",", Amerat, 911195XX",,150.0
147 m2 3 Bedrooms Villa for Sale in Muscat Seeb,"111,700 OMR",", Seeb, 914888XX",,147.0
Residential Land for Sale in Muscat Bosher,"32,000 OMR",", Bosher, 994280XX",,150.0
Commercial Land for Sale in Al Batinah Saham,"95,000 OMR",", Saham, 911195XX",,150.0
107 m2 1 Bedroom Apartments for Sale in Muscat Al Mouj,"88,740 OMR",", Al Mouj, 939918XX",,107.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
58 m2 1 Bedroom Apartments for Sale in Muscat Seeb,"24,400 OMR",", Seeb, 913109XX",,58.0
369 m2 More than 6 bedrooms Villa for Sale in Muscat Amerat,"79,000 OMR",", Amerat, 917458XX",,369.0
فرصة استثمارية ذهبية – للبيع مطعمين جاهزين في مواقع مميزة بمسقط,"220,000 OMR",", Qurm, 981078XX",,400.0
2 Bedrooms Sea View Villa in Jebel Sifah  فيلا غرفتين على البحر في جبل سيفة للبيع,"265,000 OMR",", Al-Sifah, 919595XX",,129.0
Residential Land for Sale in Muscat Al Khoud,"99,999 OMR",", Al Khoud, 942427XX",,150.0
Residential Land for Sale in Muscat Amerat,"33,000 OMR",", Amerat, 911195XX",,150.0
Residential Land for Sale in Muscat Amerat,"42,000 OMR",", Amerat, 911195XX",,150.0
Residential Land for Sale in Muscat Yenkit,"20,500 OMR",", Yenkit, 951122XX",,150.0
450 m2 5 Bedrooms Villa for Sale in Muscat Al Khoud,"136,000 OMR",", Al Khoud, 980055XX",,450.0
467 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"156,000 OMR",", Al Khoud, 980055XX",,467.0
460 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"157,000 OMR",", Al Khoud, 980055XX",,460.0
Residential Land for Sale in Al Batinah Barka,"12,000 OMR",", Barka, 715560XX",,150.0
178 m2 3 Bedrooms Townhouse for Sale in Muscat Quriyat,"65,000 OMR",", Quriyat, 995583XX",,178.0
39000 m2 2 Bedrooms Apartments for Sale in Muscat Bosher,"39,000 OMR",", Bosher, 722298XX",,39000.0
130 m2 3 Bedrooms Apartments for Sale in Dhofar Salala,"39,000 OMR",", Salala, 944990XX",,130.0
220 m2 3 Bedrooms Townhouse for Sale in Al Batinah Saham,"37,000 OMR",", Saham, 947008XX",,220.0
للبيع ارض صناعية مساحة 2000 متر تحتوي على ورشة ومكاتب وسكن عمال + سكن مستقل لمشرف ،جاهزة للتسليم  ،,"295,000 OMR",", Misfah, 993775XX",,2000.0
302 m2 5 Bedrooms Townhouse for Sale in Al Batinah Barka,"59,000 OMR",", Barka, 995565XX",,302.0
Residential Land for Sale in Muscat Amerat,"9,900 OMR",", Amerat, 970008XX",,150.0
61 m2 1 Bedroom Apartments for Sale in Muscat Azaiba,"24,500 OMR",", Azaiba, 991119XX",,61.0
مطعم و مقهى لبناني كامل التجهيزات في موقع مميز في شارع الخوض شغال بمدخول جيد للبيع بسبب عدم التفرغ .,"25,000 OMR",", Al Khoud, 982346XX",,135.0
335 m2 5 Bedrooms Townhouse for Sale in Al Batinah Rustaq,"69,500 OMR",", Rustaq, 991135XX",,335.0
Commercial Land for Sale in Muscat Amerat,"21,500 OMR",", Amerat, 970008XX",,150.0
2BHK للبيع شقة في الموالح  تشطيب فندقي  بأقساط بدون فوائد,"37,600 OMR",", Al Mawaleh, 992226XX",,103.0
66 m2 1 Bedroom Apartments for Sale in Muscat Bosher,"30,000 OMR",", Bosher, 711009XX",,66.0
102 m2 3 Bedrooms Apartments for Sale in Muscat Bosher,"46,500 OMR",", Bosher, 990134XX",,102.0
138 m2 2 Bedrooms Apartments for Sale in Muscat Al Khuwair,"79,900 OMR",", Al Khuwair, 994744XX",,138.0
86 m2 1 Bedroom Apartments for Sale in Muscat Al Mouj,"142,500 OMR",", Al Mouj, 939918XX",,86.0
82 m2 2 Bedrooms Apartments for Sale in Muscat Ghala,"33,000 OMR",", Ghala, 933322XX",,82.0
100 m2 2 Bedrooms Apartments for Sale in Muscat Ghala,"55,000 OMR",", Ghala, 920658XX",,100.0
Commercial Land for Sale in Al Batinah Barka,"37,000 OMR",", Barka, 933883XX",,150.0
63 m2 1 Bedroom Apartments for Sale in Muscat Al Mawaleh,"25,000 OMR",", Al Mawaleh, 992226XX",,63.0
65 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"26,000 OMR",", Ghala, 955000XX",,65.0
155 m2 4 Bedrooms Apartments for Sale in Muscat Al Maabilah,"39,000 OMR",", Al Maabilah, 927000XX",,155.0
Residential Land for Sale in Al Batinah Barka,"20,500 OMR",", Barka, 995363XX",,150.0
108 m2 2 Bedrooms Apartments for Sale in Muscat Bosher,"53,000 OMR",", Bosher, Call",,108.0
65 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"26,000 OMR",", Ghala, 722000XX",,65.0
محل للبيع-بوشر (شارع المها) مؤجر بعائد 7%,"66,500 OMR",", Bosher, 952096XX",,49.0
503 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"155,000 OMR",", Al Khoud, 969339XX",,503.0
"Flat Apartment Maabelah South Al Noor st, Ground Floor 136sq","37,000 OMR",", Al Maabilah, 959578XX",,136.0
Residential Land for Sale in Dhofar Salala,"32,000 OMR",", Salala, 925418XX",,150.0
Commercial Land for Sale in Muscat Al Maabilah,"125,000 OMR",", Al Maabilah, 989773XX",,150.0
فرصتك الذهبية! محل للبيع بسعر مغري في موقع استراتيجي- المعبيلة,"16,500 OMR",", Al Maabilah, 933322XX",,52.0
Commercial Land for Sale in Muscat Al Maabilah,"115,000 OMR",", Al Maabilah, 989773XX",,150.0
Residential Land for Sale in Muscat Al Khoud,"86,000 OMR",", Al Khoud, 953065XX",,150.0
422 m2 5 Bedrooms Villa for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 955553XX",,422.0
Residential Land for Sale in Al Batinah Saham,"7,900 OMR",", Saham, 953100XX",,150.0
Commercial Land for Sale in Muscat Al Maabilah,"125,000 OMR",", Al Maabilah, 989773XX",,150.0
Commercial Land for Sale in Muscat Ghala,"240,000 OMR",", Ghala, 955444XX",,150.0
111 m2 2 Bedrooms Apartments for Sale in Dhofar Salala,"61,050 OMR",", Salala, 726700XX",,111.0
Residential Land for Sale in Muscat Al Maabilah,"65,000 OMR",", Al Maabilah, 996662XX",,150.0
Industrial Land for Sale in Muscat Quriyat,"40,000 OMR",", Quriyat, 980802XX",,150.0
132 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"31,000 OMR",", Al Maabilah, 967727XX",,132.0
Residential Land for Sale in Muscat Al Khuwair,"300,000 OMR",", Al Khuwair, 977788XX",,150.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
Residential Land for Sale in Muscat Amerat,"38,000 OMR",", Amerat, 921022XX",,150.0
112 m2 2 Bedrooms Apartments for Sale in Dhofar Salala,"67,760 OMR",", Salala, 726700XX",,112.0
61 m2 1 Bedroom Apartments for Sale in Muscat Bosher,"24,500 OMR",", Bosher, 933322XX",,61.0
Residential Land for Sale in Muscat Seeb,"13,900 OMR",", Seeb, 926568XX",,150.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
120 m2 Studio Townhouse for Sale in Al Batinah Saham,"26,000 OMR",", Saham, 952286XX",,120.0
122 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"39,500 OMR",", Al Maabilah, 725372XX",,122.0
Residential Land for Sale in Al Batinah Barka,"7,900 OMR",", Barka, 969666XX",,150.0
Commercial Land for Sale in Muscat Amerat,"49,500 OMR",", Amerat, 926568XX",,150.0
For sale at Muscat hills 2 bedrooms apartment 135 Sqm ready to move,"97,000 OMR",", Muscat Hills, 725372XX",,135.0
138 m2 3 Bedrooms Apartments for Sale in Muscat Al Mawaleh,"52,500 OMR",", Al Mawaleh, 725372XX",,138.0
محل للبيع في المعبيلة مساحة 27.5 قريب من مطعم الشيف السعودي ومول مسقط بالاقساط علي 30 شهر,"23,000 OMR",", Al Maabilah, 725372XX",,27.0
Residential Land for Sale in Al Sharqiya Al Kamil and Al Waafi,"8,500 OMR",", Al Kamil and Al Waafi, 927279XX",,150.0
269 m2 4 Bedrooms Villa for Sale in Al Batinah Barka,"58,000 OMR",", Barka, 969339XX",,269.0
Residential Land for Sale in Muscat Al-Sifah,"10,000 OMR",", Al-Sifah, 784042XX",,150.0
64 m2 Studio Apartments for Sale in Muscat Al-Hail,"24,000 OMR",", Al-Hail, 978679XX",,64.0
Residential Land for Sale in Muscat Amerat,"15,000 OMR",", Amerat, 911195XX",,150.0
Residential Land for Sale in Muscat Amerat,"5,300 OMR",", Amerat, 951223XX",,150.0
Residential Land for Sale in Muscat Amerat,"11,900 OMR",", Amerat, 951223XX",,150.0
147 m2 3 Bedrooms Townhouse for Sale in Muscat Ruwi,"30,000 OMR",", Ruwi, 958484XX",,147.0
65 m2 1 Bedroom Apartments for Sale in Muscat Al Maabilah,"21,500 OMR",", Al Maabilah, 725372XX",,65.0
Residential Land for Sale in Muscat Amerat,"19,500 OMR",", Amerat, 953065XX",,150.0
Residential Land for Sale in Muscat Misfah,"25,500 OMR",", Misfah, 948889XX",,150.0
106 m2 2 Bedrooms Apartments for Sale in Muscat Ghala,"45,000 OMR",", Ghala, 722264XX",,106.0
محل تجاري للبيع في موقع مميز وفرصة استثمارية عالية وفريدة في مرتفعات غلا,"36,655 OMR",", Ghala, 722264XX",,44.0
مكتب للبيع في موقع حيوي ومميز وبالقرب من كل الخدمات,"48,500 OMR",", Ghala, 722264XX",,97.0
"محل تجاري للبيع خلف بانوراما مول, موقع استراتيجي وعائد استثماري عالي وفرصة مميزة لا تدع الفرصة تفوتك","34,000 OMR",", Ghubrah, 722264XX",,34.0
محلات للبيع في الموالح بسعر ممتاز بالتقسيط - مشروع الزاهرة,"26,000 OMR",", Seeb, 992226XX",,40.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
378 m2 4 Bedrooms Villa for Sale in Muscat Qurm,"155,000 OMR",", Qurm, 725372XX",,378.0
112 m2 3 Bedrooms Apartments for Sale in Muscat Al Khoud,"35,000 OMR",", Al Khoud, 911175XX",,112.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
350 m2 5 Bedrooms Villa for Sale in Muscat Al Mawaleh,"96,900 OMR",", Al Mawaleh, 949031XX",,350.0
صالون وبوتيك مندمجين للبيع,"11,500 OMR",", Bahla, 998645XX",,200.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
61 m2 1 Bedroom Apartments for Sale in Muscat Al Maabilah,"18,000 OMR",", Al Maabilah, 955553XX",,61.0
53 m2 1 Bedroom Apartments for Sale in Muscat Madinat As Sultan Qaboos,"38,000 OMR",", Madinat As Sultan Qaboos, 955553XX",,53.0
57000 m2 2 Bedrooms Apartments for Sale in Muscat Madinat As Sultan Qaboos,"57,000 OMR",", Madinat As Sultan Qaboos, 955553XX",,57000.0
Commercial Land for Sale in Al Batinah Al Rumais,"125,000 OMR",", Al Rumais, 995363XX",,150.0
54 m2 1 Bedroom Apartments for Sale in Muscat Madinat As Sultan Qaboos,"38,000 OMR",", Madinat As Sultan Qaboos, 955553XX",,54.0
محل للبيع في المعبيله 5 دقايق من نستو ومسقط قريب مطعم الشيف السعودي مول اقساط مرنه مدة 30 شهر,"21,500 OMR",", Al Maabilah, 955553XX",,25.0
58 m2 1 Bedroom Apartments for Sale in Muscat Seeb,"24,400 OMR",", Seeb, 913109XX",,58.0
"1, 2 and 3 Bedrooms Luxury Apartments For Sale in Muscat, luxury apartment for sale in mutrah,","85,000 OMR",", Yiti, 784446XX",,17354.0
Residential Land for Sale in Muscat Ansab,"136,000 OMR",", Ansab, 953065XX",,150.0
58 m2 1 Bedroom Apartments for Sale in Muscat Muscat Hills,"24,400 OMR",", Muscat Hills, 913109XX",,58.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
Residential Land for Sale in Muscat Amerat,"6,900 OMR",", Amerat, 995786XX",,150.0
"Luxurious 4-Bedroom Villa, Air BNB Approved, Lifetime Residency, Easy Bank Account Setup.","175,000 OMR",", Qurm, 944477XX",,159.0
Mixed Use Land for Sale in Muscat Seeb,"500,000 OMR",", Seeb, 955553XX",,150.0
Residential Land for Sale in Al Batinah Barka,"7,000 OMR",", Barka, 955444XX",,150.0
Exclusive Beachfront Villa in Jebel Sifah فيلا فاخرة على البحر في جبل سيفة,"205,000 OMR",", Al-Sifah, 919595XX",,129.0
428 m2 More than 6 bedrooms Villa for Sale in Muscat Al Mouj,"517,000 OMR",", Al Mouj, 939918XX",,428.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
Commercial Land for Sale in Muscat Seeb,"119,000 OMR",", Seeb, 993358XX",,150.0
67 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"26,500 OMR",", Al Khoud, 938800XX",,67.0
102 m2 2 Bedrooms Apartments for Sale in Muscat Bosher,"46,500 OMR",", Bosher, 954205XX",,102.0
Residential Land for Sale in Muscat Amerat,"8,200 OMR",", Amerat, 995786XX",,150.0
58 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,58.0
67 m2 1 Bedroom Apartments for Sale in Muscat Bosher,"29,000 OMR",", Bosher, 998915XX",,67.0
Residential Land for Sale in Al Dakhiliya Bidbid,"42,500 OMR",", Bidbid, 995786XX",,150.0
NEW VILLA FOR SALE,"83,000 OMR",", Al Maabilah, 975644XX",,401.0
56 m2 1 Bedroom Apartments for Sale in Muscat Al-Hail,"22,000 OMR",", Al-Hail, 980242XX",,56.0
Residential Land for Sale in Muscat Seeb,"450,000 OMR",", Seeb, 949439XX",,150.0
24400 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"24,400 OMR",", Al Khoud, 913109XX",,24400.0
402 m2 More than 6 bedrooms Villa for Sale in Muscat Al Maabilah,"88,000 OMR",", Al Maabilah, 715050XX",,402.0
272 m2 4 Bedrooms Villa for Sale in Dhofar Salala,"72,000 OMR",", Salala, 996722XX",,272.0
67 m2 Studio Apartments for Sale in Muscat Azaiba,"25,000 OMR",", Azaiba, 980242XX",,67.0
Residential Land for Sale in Al Batinah Barka,"12,300 OMR",", Barka, 998882XX",,150.0
Residential Land for Sale in Muscat Amerat,"16,000 OMR",", Amerat, 994280XX",,150.0
399 m2 4 Bedrooms Villa for Sale in Muscat Qurm,"160,000 OMR",", Qurm, 969317XX",,399.0
340 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"84,000 OMR",", Al Maabilah, 959982XX",,340.0
Residential Land for Sale in Muscat Amerat,"7,900 OMR",", Amerat, 992510XX",,150.0
محل للبيع في منطقة الانصب جنب شارع مسقط السريع,"32,000 OMR",", Ansab, 944584XX",,40.0
فرصة استثمارية  _ Workshop (store) ورشة صناعية مستودع_في الرسيل الصناعية _ ملكية خاصة و ليس انتفاع,"100,000 OMR",", Rusail, 928133XX",,265.0
محلين ( تصلح كمكتب)  للبيع _واجهة على الشارع السريع_ في ابراج المهلب في الانصب,"36,000 OMR",", Ansab, 928133XX",,38.0
Farm Land for Sale in Al Batinah Al Masnaah,"100,000 OMR",", Al Masnaah, 990455XX",,150.0
301 m2 5 Bedrooms Villa for Sale in Al Batinah Barka,"62,500 OMR",", Barka, 934006XX",,301.0
Residential Land for Sale in Al Batinah Barka,"13,900 OMR",", Barka, 934006XX",,150.0
SHOP FOR SALE/محل تشغيل للبيع,"16,500 OMR",", Ghala, 791927XX",,66.0
64 m2 1 Bedroom Apartments for Sale in Muscat Bosher,"29,000 OMR",", Bosher, 771350XX",,64.0
98 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"48,000 OMR",", Ghala, 994744XX",,98.0
84 m2 2 Bedrooms Apartments for Sale in Muscat Al Khoud,"30,000 OMR",", Al Khoud, 911175XX",,84.0
66 m2 1 Bedroom Apartments for Sale in Muscat Bosher,"28,200 OMR",", Bosher, 922921XX",,66.0
191 m2 3 Bedrooms Townhouse for Sale in Al Batinah Barka,"42,000 OMR",", Barka, 950660XX",,191.0
Residential Land for Sale in Al Batinah Barka,"19,000 OMR",", Barka, 970041XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"45,000 OMR",", Al Maabilah, 926926XX",,150.0
Residential Land for Sale in Dhofar Taqah,"9,000 OMR",", Taqah, 929177XX",,150.0
Residential Land for Sale in Al Batinah Saham,"17,000 OMR",", Saham, 966366XX",,150.0
381 m2 More than 6 bedrooms Villa for Sale in Muscat Amerat,"95,000 OMR",", Amerat, 997807XX",,381.0
Residential Land for Sale in Al Batinah Al Khaboura,"3,500 OMR",", Al Khaboura, 996312XX",,150.0
109 m2 1 Bedroom Apartments for Sale in Muscat Al Mouj,"93,000 OMR",", Al Mouj, 939918XX",,109.0
Residential Land for Sale in Muscat Amerat,"10,500 OMR",", Amerat, 953620XX",,150.0
Residential Land for Sale in Muscat Amerat,"13,500 OMR",", Amerat, 992510XX",,150.0
