title,price,location,rooms,size
Apartment,"74,830","Al Maabilah, Muscat",2,109 Sq. M.
Villa,"1,406,000","The Wave (Almouj), Muscat",6,907 Sq. M.
Villa,"229,766","Yiti, Muscat",3,256 Sq. M.
Residential Land,"15,000","Sohar, Al Batinah",not available,300 Sq. M.
Residential Land,"51,900","Al Amarat, Muscat",not available,800 Sq. M.
Apartment,"30,000","Barka, Al Batinah",2,114 Sq. M.
Residential Land,"250,000","Saham, Al Batinah",not available,"1,883 Sq. M."
Residential Land,"250,000","Al Buraimi, Al Buraimi",not available,547 Sq. M.
Residential Land,"200,000","Mahut, Al Wusta",not available,"1,883 Sq. M."
Residential Land,300,"Al Duqum, Al Wusta",not available,"30,000 Sq. M."
Villa,"167,000","Salalah, Dhofar",2,121 Sq. M.
Apartment,"135,000","Madinat As Sultan Qaboos, Muscat",3,273 Sq. M.
Villa,"450,000","Qurum, Muscat",5,459 Sq. M.
Villa,"4,200,000","The Wave (Almouj), Muscat",6,"1,845 Sq. M."
Residential Land,"90,000","Al Seeb, Muscat",not available,"1,304 Sq. M."
Villa,"115,000","Ansab, Muscat",5,340 Sq. M.
Apartment,"35,000","Bosher, Muscat",3,76 Sq. M.
Residential Land,"120,000","Bosher, Muscat",not available,"2,098 Sq. M."
Villa,"55,000","Salalah, Dhofar",4,170 Sq. M.
Residential Land,"69,000","Al Hail, Muscat",not available,563 Sq. M.
Residential Land,"7,500","Qurayyat, Muscat",not available,600 Sq. M.
Villa,"120,000","Al Maabilah, Muscat",6,410 Sq. M.
Villa,"480,000","The Wave (Almouj), Muscat",6,459 Sq. M.
Villa,"175,000","Sultan Haitham City, Muscat",4,333 Sq. M.
Residential Land,"8,900","Sohar, Al Batinah",not available,600 Sq. M.
Villa,"573,300","The Wave (Almouj), Muscat",5,549 Sq. M.
Residential Land,"18,000","Wadi Al Ma'awal, Al Batinah",not available,618 Sq. M.
Residential Land,"21,000","Shinas, Al Batinah",not available,"2,668 Sq. M."
Villa,"40,000","Al Amarat, Muscat",10,400 Sq. M.
Chalet,"170,000","Al Sifah, Muscat",2,140 Sq. M.
Apartment,"85,000","Al Sifah, Muscat",2,120 Sq. M.
Apartment,"140,000","Al Sifah, Muscat",2,163 Sq. M.
Villa,"180,000","Al Mawaleh, Muscat",6,600 Sq. M.
Villa,"625,000","Al Mawaleh, Muscat",12,990 Sq. M.
Apartment,"36,000",Dhofar,2,82 Sq. M.
Villa,"635,000","The Wave (Almouj), Muscat",5,667 Sq. M.
Apartment,"39,000","Bosher, Muscat",2,99 Sq. M.
Villa,"4,410,000","The Wave (Almouj), Muscat",6,"1,845 Sq. M."
Residential Land,"43,000","Ruwi, Muscat",not available,226 Sq. M.
Residential Land,"6,000","Ibri, Al Dhahirah",not available,738 Sq. M.
Villa,"78,000","Al Maabilah, Muscat",6,337 Sq. M.
Residential Land,"48,000","Nakhl, Al Batinah",not available,500 Sq. M.
Residential Land,"19,000","Sur, Al Sharqiya",not available,630 Sq. M.
Residential Land,"15,000","Sohar, Al Batinah",not available,300 Sq. M.
Villa,"59,400","Sohar, Al Batinah",4,322 Sq. M.
Residential Land,100,"Masira, Al Sharqiya",not available,660 Sq. M.
Residential Land,300,"Jalan Bani Buhassan, Al Sharqiya",not available,"1,000 Sq. M."
Apartment,"35,336","Ghala, Muscat",1,88 Sq. M.
Residential Land,"4,000","Suwaiq, Al Batinah",not available,600 Sq. M.
Residential Land,"28,500","Barka, Al Batinah",not available,"1,200 Sq. M."
Apartment,"190,000","The Wave (Almouj), Muscat",2,150 Sq. M.
Apartment,"245,000","The Wave (Almouj), Muscat",2,223 Sq. M.
Apartment,"10,950","Al Seeb, Muscat",1,48 Sq. M.
Villa,"1,100,000","Qantab, Muscat",5,750 Sq. M.
Apartment,"36,000","Bosher, Muscat",3,112 Sq. M.
Villa,"370,000","The Wave (Almouj), Muscat",6,509 Sq. M.
Villa,"70,000","Ibra, Al Sharqiya",5,580 Sq. M.
Residential Land,"1,000,000","Al Amarat, Muscat",not available,600 Sq. M.
Apartment,"70,000","Muscat Hills, Muscat",2,100 Sq. M.
Villa,"170,000","Yiti, Muscat",3,125 Sq. M.
Apartment,"60,000","Muscat Hills, Muscat",1,71 Sq. M.
Residential Land,"5,000","Saham, Al Batinah",not available,600 Sq. M.
Residential Land,"6,000","Al Masn'a, Al Batinah",not available,613 Sq. M.
Villa,"338,956","Salalah, Dhofar",4,243 Sq. M.
Villa,"370,000","Al Mawaleh, Muscat",12,711 Sq. M.
Apartment,"73,000","Al Sifah, Muscat",1,90 Sq. M.
Villa,"1,800,000","The Wave (Almouj), Muscat",6,933 Sq. M.
Apartment,"110,000","Al Sifah, Muscat",2,121 Sq. M.
Residential Land,"460,000","Al Hail, Muscat",not available,710 Sq. M.
Residential Land,100,"Bidiya, Al Sharqiya",not available,450 Sq. M.
Residential Land,"7,500","Ibra, Al Sharqiya",not available,962 Sq. M.
Villa,"67,000","Al Maabilah, Muscat",4,338 Sq. M.
Residential Land,"105,000","Al Ghubrah, Muscat",not available,566 Sq. M.
Villa,"385,380","Yiti, Muscat",3,128 Sq. M.
Residential Land,"33,900","Al Maabilah, Muscat",not available,600 Sq. M.
Chalet,"70,000","Al Amarat, Muscat",7,600 Sq. M.
Villa,"1,490,000","The Wave (Almouj), Muscat",6,933 Sq. M.
Apartment,"45,000","Qurum, Muscat",2,103 Sq. M.
Villa,"70,000","Barka, Al Batinah",5,320 Sq. M.
Apartment,"56,000","Al Sifah, Muscat",1,77 Sq. M.
Villa,"456,000","Barr Al Jissah, Muscat",4,498 Sq. M.
Villa,"165,000","Al Hail, Muscat",3,857 Sq. M.
Villa,"950,000","Qantab, Muscat",5,"1,442 Sq. M."
Residential Land,"23,000","Al 'Awabi, Al Batinah",not available,287 Sq. M.
Residential Land,"275,000","Barka, Al Batinah",not available,"10,017 Sq. M."
Villa,"140,000","Azaiba, Muscat",5,300 Sq. M.
Apartment,"41,000","Al Khoud, Muscat",not available,56 Sq. M.
Villa,"220,000","Al Hail, Muscat",5,900 Sq. M.
Villa,"1,506,534","Yiti, Muscat",5,487 Sq. M.
Villa,"274,596","Yiti, Muscat",4,260 Sq. M.
Residential Land,"70,000","Al Masn'a, Al Batinah",not available,"11,202 Sq. M."
Apartment,"125,000","The Wave (Almouj), Muscat",2,130 Sq. M.
Villa,"49,900","Yunqul, Al Dhahirah",6,517 Sq. M.
Residential Land,"9,000","Qurayyat, Muscat",not available,600 Sq. M.
Villa,"950,000","Qantab, Muscat",5,750 Sq. M.
Apartment,"187,500","Qantab, Muscat",3,175 Sq. M.
Apartment,"178,500","Qantab, Muscat",3,170 Sq. M.
Apartment,"185,000","Qantab, Muscat",3,165 Sq. M.
Residential Land,"95,000","Al Khoud, Muscat",not available,615 Sq. M.
Villa,"950,000","The Wave (Almouj), Muscat",6,907 Sq. M.
Villa,"670,000","The Wave (Almouj), Muscat",5,455 Sq. M.
Residential Land,"200,000","Al Masn'a, Al Batinah",not available,"27,051 Sq. M."
Residential Land,500,"Ghala, Muscat",not available,"2,934 Sq. M."
Residential Land,"6,000","Al Amarat, Muscat",not available,812 Sq. M.
Villa,"175,000","Al Maabilah, Muscat",4,333 Sq. M.
Villa,"281,101","Yiti, Muscat",4,257 Sq. M.
Villa,"241,255","Yiti, Muscat",4,256 Sq. M.
Apartment,"52,500","Qurum, Muscat",2,100 Sq. M.
Residential Land,"7,200","Al Masn'a, Al Batinah",not available,602 Sq. M.
Villa,"310,000","The Wave (Almouj), Muscat",3,247 Sq. M.
Apartment,"77,015","Muscat Hills, Muscat",1,108 Sq. M.
Residential Land,"33,000","Sohar, Al Batinah",not available,"1,234 Sq. M."
Residential Land,"25,000","Sumail, Al Dakhiliya",not available,618 Sq. M.
Villa,"175,000","Al Mawaleh, Muscat",4,775 Sq. M.
Villa,"20,000","Barka, Al Batinah",3,180 Sq. M.
Villa,"137,000","Al Khoud, Muscat",4,420 Sq. M.
Villa,"230,000","Al Khoud, Muscat",7,636 Sq. M.
Villa,"63,000","Al Maabilah, Muscat",5,300 Sq. M.
Apartment,"78,000","Muscat Hills, Muscat",2,110 Sq. M.
Residential Land,"20,000","Al Amarat, Muscat",not available,550 Sq. M.
Apartment,"187,500","Qantab, Muscat",3,171 Sq. M.
Residential Land,"7,500","Sumail, Al Dakhiliya",not available,600 Sq. M.
Residential Land,"11,000","Izki, Al Dakhiliya",not available,600 Sq. M.
Apartment,"167,680","Barr Al Jissah, Muscat",1,43 Sq. M.
Apartment,"71,917","Muscat Hills, Muscat",1,108 Sq. M.
Apartment,"160,000","The Wave (Almouj), Muscat",2,127 Sq. M.
Residential Land,"95,000","Al Rusayl, Muscat",not available,"1,000 Sq. M."
Residential Land,"5,200","Ibri, Al Dhahirah",not available,"1,200 Sq. M."
Villa,"455,617","Yiti, Muscat",4,506 Sq. M.
Villa,"1,215,385","Yiti, Muscat",4,315 Sq. M.
Villa,"330,000","The Wave (Almouj), Muscat",3,256 Sq. M.
Residential Land,"14,500","Barka, Al Batinah",not available,611 Sq. M.
Villa,"71,000","Al Maabilah, Muscat",5,300 Sq. M.
Residential Land,"85,000","Ibri, Al Dhahirah",not available,"1,200 Sq. M."
Apartment,"70,000","Al Sifah, Muscat",1,91 Sq. M.
Apartment,"83,461","Muscat Hills, Muscat",3,132 Sq. M.
Apartment,"225,000","The Wave (Almouj), Muscat",2,100 Sq. M.
Villa,"165,000","Al Hail, Muscat",4,859 Sq. M.
Villa,"62,000","Barka, Al Batinah",7,400 Sq. M.
Apartment,"54,000","Salalah, Dhofar",1,53 Sq. M.
Apartment,"49,000","Salalah, Dhofar",1,60 Sq. M.
Apartment,"236,643","Al Khoud, Muscat",4,333 Sq. M.
Apartment,"76,000","Muscat Hills, Muscat",2,118 Sq. M.
Apartment,"44,000","Al Sifah, Muscat",1,60 Sq. M.
Villa,"370,000","Qurum, Muscat",9,800 Sq. M.
Residential Land,"33,000","Sohar, Al Batinah",not available,"1,234 Sq. M."
Residential Land,"11,000","Nizwa, Al Dakhiliya",not available,732 Sq. M.
Residential Land,"25,500","Suwaiq, Al Batinah",not available,"2,270 Sq. M."
Apartment,"80,000","Qantab, Muscat",1,86 Sq. M.
Apartment,"133,000","Qantab, Muscat",2,138 Sq. M.
Residential Land,"7,700","Al Buraimi, Al Buraimi",not available,631 Sq. M.
Residential Land,"18,000","Nizwa, Al Dakhiliya",not available,750 Sq. M.
Apartment,"220,000","The Wave (Almouj), Muscat",2,122 Sq. M.
Apartment,"82,000","The Wave (Almouj), Muscat",1,61 Sq. M.
Villa,"1,010","Bosher, Muscat",8,600 Sq. M.
Residential Land,"10,000","Ibri, Al Dhahirah",not available,100 Sq. M.
Apartment,"50,000","Al Maabilah, Muscat",4,170 Sq. M.
Residential Land,"6,000","Bahla, Al Dakhiliya",not available,600 Sq. M.
Apartment,"100,000","Salalah, Dhofar",1,89 Sq. M.
Apartment,"50,070","Al Maabilah, Muscat",1,70 Sq. M.
Residential Land,"7,300","Al Rustaq, Al Batinah",not available,600 Sq. M.
Chalet,"60,000","Barka, Al Batinah",2,135 Sq. M.
Residential Land,"5,500","Bidbid, Al Dakhiliya",not available,675 Sq. M.
Residential Land,"220,000","Al Amarat, Muscat",not available,"2,900 Sq. M."
Apartment,"199,000","Qantab, Muscat",3,171 Sq. M.
Villa,"32,000","Saham, Al Batinah",4,200 Sq. M.
Apartment,"19,900","Ruwi, Muscat",2,85 Sq. M.
Residential Land,"250,000","Al Seeb, Muscat",not available,"9,629 Sq. M."
Villa,"750,000","The Wave (Almouj), Muscat",7,823 Sq. M.
Apartment,"212,000",Muscat,3,212 Sq. M.
Apartment,"99,750","The Wave (Almouj), Muscat",1,107 Sq. M.
Apartment,"28,000","Al Ghubrah, Muscat",2,79 Sq. M.
Residential Land,"9,000","Ibri, Al Dhahirah",not available,674 Sq. M.
Apartment,"135,000","Qantab, Muscat",2,133 Sq. M.
Chalet,"42,000","Sumail, Al Dakhiliya",2,170 Sq. M.
Apartment,"48,000","Qurum, Muscat",2,100 Sq. M.
Villa,"151,000","Bosher, Muscat",3,235 Sq. M.
Residential Land,"13,000","Ibra, Al Sharqiya",not available,630 Sq. M.
Apartment,"131,500","Qantab, Muscat",2,133 Sq. M.
Apartment,"89,000","Qantab, Muscat",1,84 Sq. M.
Villa,"72,000","Salalah, Dhofar",1,78 Sq. M.
Residential Land,"90,000","Al Mawaleh, Muscat",not available,600 Sq. M.
Villa,"66,000","Al Amarat, Muscat",5,308 Sq. M.
Villa,"580,000","The Wave (Almouj), Muscat",5,427 Sq. M.
Residential Land,"28,000","Suwaiq, Al Batinah",not available,"1,191 Sq. M."
Apartment,"180,000","The Wave (Almouj), Muscat",3,207 Sq. M.
Residential Land,"8,000","Saham, Al Batinah",not available,600 Sq. M.
Residential Land,"48,000","Al Mudaibi, Al Sharqiya",not available,"15,000 Sq. M."
Apartment,"51,500","Bosher, Muscat",1,68 Sq. M.
Villa,"85,000","Al Amarat, Muscat",5,330 Sq. M.
Villa,"37,500","Al Masn'a, Al Batinah",3,217 Sq. M.
Residential Land,"450,000","Muscat - Other, Muscat",not available,906 Sq. M.
Residential Land,"95,000","Al Hail, Muscat",not available,770 Sq. M.
Residential Land,"59,000","Al Maabilah, Muscat",not available,640 Sq. M.
Residential Land,"24,600","Barka, Al Batinah",not available,630 Sq. M.
Apartment,"24,000","Al Amarat, Muscat",3,104 Sq. M.
Apartment,"75,000","Muscat Hills, Muscat",2,80 Sq. M.
Apartment,"133,000","Qantab, Muscat",2,133 Sq. M.
Residential Land,"3,400","Al Rustaq, Al Batinah",not available,500 Sq. M.
Apartment,"40,000","Salalah, Dhofar",not available,50 Sq. M.
Residential Land,"8,500","Nizwa, Al Dakhiliya",not available,900 Sq. M.
Residential Land,"98,000","Azaiba, Muscat",not available,440 Sq. M.
Villa,"66,000","Al Amarat, Muscat",3,255 Sq. M.
Residential Land,"2,500","Al Khaboura, Al Batinah",not available,600 Sq. M.
Apartment,"122,000","Qantab, Muscat",2,128 Sq. M.
Residential Land,"5,000","Al Sinainah, Al Buraimi",not available,969 Sq. M.
Villa,"195,000","The Wave (Almouj), Muscat",3,202 Sq. M.
Residential Land,"19,000","Barka, Al Batinah",not available,600 Sq. M.
Villa,"233,300","Al Maabilah, Muscat",5,600 Sq. M.
Villa,"17,000","Mirbat, Dhofar",2,450 Sq. M.
Villa,"87,000","Barka, Al Batinah",6,653 Sq. M.
Residential Land,"20,000","Sumail, Al Dakhiliya",not available,600 Sq. M.
Apartment,"78,870","Al Khoud, Muscat",1,102 Sq. M.
Villa,"72,000","Al Sifah, Muscat",1,90 Sq. M.
Villa,"265,000","Al Sifah, Muscat",2,129 Sq. M.
Residential Land,"37,000","Al Rustaq, Al Batinah",not available,603 Sq. M.
Residential Land,"13,000","Al Rustaq, Al Batinah",not available,600 Sq. M.
Apartment,"250,000","The Wave (Almouj), Muscat",3,150 Sq. M.
Residential Land,"23,000","Sohar, Al Batinah",not available,300 Sq. M.
Residential Land,135,"Al Mawaleh, Muscat",not available,605 Sq. M.
Residential Land,"9,000","Saham, Al Batinah",not available,602 Sq. M.
Residential Land,"28,000","Al Amarat, Muscat",not available,910 Sq. M.
Residential Land,"95,000","Saham, Al Batinah",not available,"1,437 Sq. M."
Apartment,"100,000","The Wave (Almouj), Muscat",1,87 Sq. M.
Villa,"53,000","Al Wadi Al Kabir, Muscat",4,300 Sq. M.
Villa,"1,000","Saham, Al Batinah",1,"1,000 Sq. M."
Residential Land,"43,000","Al Amarat, Muscat",not available,500 Sq. M.
Residential Land,"650,000","Al Mawaleh, Muscat",not available,"1,300 Sq. M."
Residential Land,"20,000","Ibri, Al Dhahirah",not available,799 Sq. M.
Residential Land,"2,000","Al Seeb, Muscat",not available,"5,175 Sq. M."
Residential Land,"170,000","Bosher, Muscat",not available,783 Sq. M.
Villa,"48,000","Sumail, Al Dakhiliya",5,240 Sq. M.
Apartment,"62,000","Muscat Hills, Muscat",1,65 Sq. M.
Apartment,"165,000","Qantab, Muscat",2,142 Sq. M.
Villa,"500,000","Barr Al Jissah, Muscat",4,389 Sq. M.
Residential Land,"13,000","Dima and Al Taaiyin, Al Sharqiya",not available,757 Sq. M.
Residential Land,"49,000","Saham, Al Batinah",not available,"1,007 Sq. M."
Residential Land,"16,000","Qurayyat, Muscat",not available,600 Sq. M.
Residential Land,"5,000","Al Khaboura, Al Batinah",not available,630 Sq. M.
Apartment,"50,510","Sultan Haitham City, Muscat",1,67 Sq. M.
Residential Land,"24,000","Al Amarat, Muscat",not available,"1,000 Sq. M."
Residential Land,"90,000","Al Khoud, Muscat",not available,600 Sq. M.
Residential Land,"24,000","Ibri, Al Dhahirah",not available,"1,500 Sq. M."
Chalet,"140,000","Qurayyat, Muscat",3,"2,110 Sq. M."
Apartment,"47,300","Al Khoud, Muscat",1,55 Sq. M.
Residential Land,"5,000","Al Amarat, Muscat",not available,600 Sq. M.
Residential Land,"20,000","Saham, Al Batinah",not available,791 Sq. M.
Residential Land,"9,500","Shinas, Al Batinah",not available,600 Sq. M.
Apartment,"175,000","The Wave (Almouj), Muscat",2,224 Sq. M.
Apartment,"90,000","Al Khuwair, Muscat",2,155 Sq. M.
Residential Land,"18,000","Dhank, Al Dhahirah",not available,480 Sq. M.
Apartment,"75,000","Madinat As Sultan Qaboos, Muscat",3,153 Sq. M.
Villa,"52,000","Barka, Al Batinah",4,260 Sq. M.
Villa,"160,000","Al Mawaleh, Muscat",11,782 Sq. M.
Villa,"170,000","Al Mawaleh, Muscat",8,500 Sq. M.
Residential Land,"11,200","Al Sifah, Muscat",not available,600 Sq. M.
Residential Land,"23,000","Al Khaboura, Al Batinah",not available,"2,000 Sq. M."
Villa,"183,492","Yiti, Muscat",3,183 Sq. M.
Residential Land,"30,000","Bidbid, Al Dakhiliya",not available,600 Sq. M.
Villa,"456,000","Qantab, Muscat",4,498 Sq. M.
Villa,"38,000","Al Amarat, Muscat",3,140 Sq. M.
Residential Land,"25,500","Suwaiq, Al Batinah",not available,"1,469 Sq. M."
Apartment,"95,000","Muscat Hills, Muscat",2,142 Sq. M.
Residential Land,"50,000","Al Maabilah, Muscat",not available,800 Sq. M.
Villa,"212,191","Salalah, Dhofar",2,780 Sq. M.
Villa,"1,406,000","The Wave (Almouj), Muscat",6,"1,000 Sq. M."
Residential Land,"41,500","Barka, Al Batinah",not available,772 Sq. M.
Villa,"33,000","Al Masn'a, Al Batinah",3,156 Sq. M.
Residential Land,"15,000","Barka, Al Batinah",not available,664 Sq. M.
Villa,"76,000","Al Maabilah, Muscat",6,300 Sq. M.
Residential Land,115,"Al Hail, Muscat",not available,735 Sq. M.
Villa,"90,000","Barka, Al Batinah",4,700 Sq. M.
Villa,"170,869","Al Sifah, Muscat",2,157 Sq. M.
Apartment,"133,000","Qantab, Muscat",2,133 Sq. M.
Apartment,"59,494","Al Sifah, Muscat",1,51 Sq. M.
Villa,"197,736","Al Sifah, Muscat",2,100 Sq. M.
Villa,"269,290","Yiti, Muscat",3,204 Sq. M.
Villa,"1,406,000","The Wave (Almouj), Muscat",6,907 Sq. M.
Villa,"80,000","Al Maabilah, Muscat",6,396 Sq. M.
Villa,"67,000","Al Amarat, Muscat",7,416 Sq. M.
Villa,"59,500","Sumail, Al Dakhiliya",3,280 Sq. M.
Residential Land,"38,000","Barka, Al Batinah",not available,"1,262 Sq. M."
Residential Land,"10,300","Nizwa, Al Dakhiliya",not available,600 Sq. M.
Residential Land,"31,500","Barka, Al Batinah",not available,600 Sq. M.
Residential Land,"4,800","Izki, Al Dakhiliya",not available,600 Sq. M.
Villa,"39,999","Al Qabil, Al Sharqiya",5,223 Sq. M.
Residential Land,"12,000","Qurayyat, Muscat",not available,603 Sq. M.
Residential Land,"9,000","Nizwa, Al Dakhiliya",not available,716 Sq. M.
Apartment,"89,118","Yiti, Muscat",1,50 Sq. M.
Villa,"98,000","Al Mawaleh, Muscat",4,300 Sq. M.
Residential Land,"15,000","Mahut, Al Wusta",not available,846 Sq. M.
Apartment,"46,344","Al Sifah, Muscat",1,38 Sq. M.
Residential Land,"9,000","Thumrait, Dhofar",not available,"1,437 Sq. M."
Residential Land,"17,000","Al Amarat, Muscat",not available,600 Sq. M.
Residential Land,"4,000","Sohar, Al Batinah",not available,600 Sq. M.
Villa,"22,000","Barka, Al Batinah",3,400 Sq. M.
Residential Land,"2,900","Al Buraimi, Al Buraimi",not available,633 Sq. M.
Apartment,"135,000","The Wave (Almouj), Muscat",1,105 Sq. M.
Apartment,"143,976","Muscat Hills, Muscat",2,110 Sq. M.
Apartment,"105,000","Muscat Hills, Muscat",1,71 Sq. M.
Apartment,"73,000","Al Khoud, Muscat",2,100 Sq. M.
Apartment,"89,500","Qantab, Muscat",1,82 Sq. M.
Apartment,"48,600","Al Maabilah, Muscat",1,70 Sq. M.
Villa,"83,000","Al Bustan, Muscat",4,236 Sq. M.
Villa,"85,000","Mutrah, Muscat",3,354 Sq. M.
Villa,"220,000","Al Khoud, Muscat",6,678 Sq. M.
Villa,"77,000","Al Amarat, Muscat",6,313 Sq. M.
Residential Land,"10,500","Barka, Al Batinah",not available,612 Sq. M.
Residential Land,"3,500","Al Rustaq, Al Batinah",not available,500 Sq. M.
Apartment,"125,000","Muscat Hills, Muscat",2,172 Sq. M.
Apartment,"32,000","Al Hail, Muscat",1,90 Sq. M.
Apartment,"81,180","Muscat Hills, Muscat",2,123 Sq. M.
Apartment,"63,000","Al Sifah, Muscat",1,77 Sq. M.
Residential Land,"8,500","Nakhl, Al Batinah",not available,617 Sq. M.
Apartment,"53,000","Qurum, Muscat",2,102 Sq. M.
Villa,"525,000","Al Khoud, Muscat",7,"1,117 Sq. M."
Apartment,"89,000","The Wave (Almouj), Muscat",1,88 Sq. M.
Residential Land,"12,000","Sumail, Al Dakhiliya",not available,658 Sq. M.
Villa,"95,000","Al Khuwair, Muscat",6,462 Sq. M.
Residential Land,"8,500","Bahla, Al Dakhiliya",not available,"1,023 Sq. M."
Villa,"181,500","Bosher, Muscat",3,235 Sq. M.
Apartment,"80,000","Ghala, Muscat",2,139 Sq. M.
Apartment,"145,000","The Wave (Almouj), Muscat",2,127 Sq. M.
Villa,"105,000","Salalah, Dhofar",7,648 Sq. M.
Apartment,"29,500","Al Hail, Muscat",1,65 Sq. M.
Apartment,"99,750","The Wave (Almouj), Muscat",1,107 Sq. M.
Residential Land,"50,000","Misfah, Muscat",not available,600 Sq. M.
Apartment,"70,000","Muscat Hills, Muscat",2,98 Sq. M.
Apartment,"52,000","Taqah, Dhofar",1,64 Sq. M.
Villa,"77,000","Al Maabilah, Muscat",4,350 Sq. M.
Apartment,"46,000","Salalah, Dhofar",1,61 Sq. M.
Residential Land,"56,000","Bidbid, Al Dakhiliya",not available,"1,459 Sq. M."
Apartment,"75,900","Muscat Hills, Muscat",1,115 Sq. M.
Residential Land,"120,000","Al Duqum, Al Wusta",not available,500 Sq. M.
Villa,"135,000","Al Khoud, Muscat",6,476 Sq. M.
Residential Land,"11,111","Nizwa, Al Dakhiliya",not available,640 Sq. M.
Villa,"75,000","Al Maabilah, Muscat",4,350 Sq. M.
Residential Land,"100,000","Al Mawaleh, Muscat",not available,680 Sq. M.
Residential Land,"40,000","Nizwa, Al Dakhiliya",not available,600 Sq. M.
Villa,"40,000","Sohar, Al Batinah",3,177 Sq. M.
Apartment,"26,500","Al Khoud, Muscat",2,89 Sq. M.
Residential Land,"195,000","Al Khoud, Muscat",not available,"1,050 Sq. M."
Residential Land,"47,000","Al Amarat, Muscat",not available,805 Sq. M.
Apartment,"74,000","Qantab, Muscat",not available,68 Sq. M.
Residential Land,"25,000","Al Buraimi, Al Buraimi",not available,390 Sq. M.
Residential Land,"7,400","Sohar, Al Batinah",not available,600 Sq. M.
Residential Land,"7,800","Mirbat, Dhofar",not available,200 Sq. M.
Residential Land,"15,000","Barka, Al Batinah",not available,605 Sq. M.
Villa,"180,000","Yiti, Muscat",3,125 Sq. M.
Villa,"450,000","Muscat Hills, Muscat",5,450 Sq. M.
Villa,"85,000","Barka, Al Batinah",4,600 Sq. M.
Apartment,"54,000","Taqah, Dhofar",1,65 Sq. M.
Residential Land,"18,500","Al Masn'a, Al Batinah",not available,470 Sq. M.
Apartment,"103,000","The Wave (Almouj), Muscat",1,104 Sq. M.
Villa,"180,000","Al Amarat, Muscat",7,716 Sq. M.
Apartment,"67,000","Qurum, Muscat",2,116 Sq. M.
Apartment,"49,000","Qurum, Muscat",1,88 Sq. M.
Residential Land,"10,800","Suwaiq, Al Batinah",not available,600 Sq. M.
Residential Land,"15,000","Nizwa, Al Dakhiliya",not available,600 Sq. M.
Residential Land,"10,000","Barka, Al Batinah",not available,600 Sq. M.
Residential Land,"5,000","Ibri, Al Dhahirah",not available,669 Sq. M.
Villa,"455,000","The Wave (Almouj), Muscat",3,525 Sq. M.
Residential Land,"22,000","Al Duqum, Al Wusta",not available,648 Sq. M.
Residential Land,"18,000","Al Amarat, Muscat",not available,600 Sq. M.
Apartment,"68,137","Ghala, Muscat",1,100 Sq. M.
Apartment,"32,500","Al Duqum, Al Wusta",1,66 Sq. M.
Residential Land,"22,000","Sohar, Al Batinah",not available,300 Sq. M.
Residential Land,"195,000","Bosher, Muscat",not available,975 Sq. M.
Residential Land,"77,000","Bosher, Muscat",not available,600 Sq. M.
Residential Land,"40,000","Mutrah, Muscat",not available,"1,000 Sq. M."
Villa,"270,000","Al Seeb, Muscat",6,745 Sq. M.
Residential Land,"30,000","Al Khaboura, Al Batinah",not available,"4,250 Sq. M."
Residential Land,"110,000","Sumail, Al Dakhiliya",not available,"5,370 Sq. M."
Residential Land,"19,500","Al Masn'a, Al Batinah",not available,288 Sq. M.
Apartment,"47,000","Bosher, Muscat",2,100 Sq. M.
Residential Land,"24,000","Ibri, Al Dhahirah",not available,300 Sq. M.
Residential Land,"79,500","Barka, Al Batinah",not available,"1,289 Sq. M."
Apartment,"77,377","Ghala, Muscat",2,122 Sq. M.
Chalet,"18,000","Adam, Al Dakhiliya",3,750 Sq. M.
Residential Land,"25,000","Al Amarat, Muscat",not available,398 Sq. M.
Apartment,"25,000","Al Duqum, Al Wusta",1,35 Sq. M.
Villa,"241,000","Muscat Hills, Muscat",4,338 Sq. M.
Villa,"30,000","Suwaiq, Al Batinah",5,220 Sq. M.
Apartment,"215,000","The Wave (Almouj), Muscat",2,145 Sq. M.
Villa,"410,000","Muscat Hills, Muscat",5,376 Sq. M.
Residential Land,"34,000","Sumail, Al Dakhiliya",not available,"1,220 Sq. M."
Villa,"88,000","Barka, Al Batinah",7,680 Sq. M.
Villa,"195,000","The Wave (Almouj), Muscat",3,175 Sq. M.
Apartment,"77,015","Muscat Hills, Muscat",1,108 Sq. M.
Residential Land,"14,000","Shinas, Al Batinah",not available,768 Sq. M.
Villa,"300,000","The Wave (Almouj), Muscat",3,247 Sq. M.
Apartment,"125,000","Al Sifah, Muscat",2,129 Sq. M.
Villa,"76,000","Al Maabilah, Muscat",4,350 Sq. M.
Apartment,"45,000","Al Sifah, Muscat",1,52 Sq. M.
Residential Land,"14,200","Al Rustaq, Al Batinah",not available,600 Sq. M.
Villa,"1,406,000","The Wave (Almouj), Muscat",6,"1,001 Sq. M."
Residential Land,"15,000","Al Mawaleh, Muscat",not available,841 Sq. M.
Villa,"37,000","Muscat - Other, Muscat",5,250 Sq. M.
Villa,"79,000","Barka, Al Batinah",6,517 Sq. M.
Villa,"180,000","Al Khoud, Muscat",5,412 Sq. M.
Villa,"70,000","Al Maabilah, Muscat",3,294 Sq. M.
Residential Land,"7,000","Al Masn'a, Al Batinah",not available,600 Sq. M.
Apartment,"45,000","Al Duqum, Al Wusta",2,96 Sq. M.
Villa,"264,216","Salalah, Dhofar",3,970 Sq. M.
